sample_id,filename,accession,study,bioproject_accession,biosample_accession,library_strategy,library_source,platform,instrument_model,generator_facility,generator_contact,filetype,coverage,path,total_gbp,production
HG01884,HG01884-49d-2_S6_L002_R2_001.fastq.gz,SRR30613808,SRP305758,PRJNA701308,SAMN26267393,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,12.06,s3://human-pangenomics/working/HPRC/HG01884/raw_data/hic/HG01884-49d-2_S6_L002_R2_001.fastq.gz,37.39,HiC
HG01884,HG01884-49d-2_S6_L003_R2_001.fastq.gz,SRR30613807,SRP305758,PRJNA701308,SAMN26267393,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,11.57,s3://human-pangenomics/working/HPRC/HG01884/raw_data/hic/HG01884-49d-2_S6_L003_R2_001.fastq.gz,35.88,HiC
HG01884,HG01884-49d-2_S6_L004_R2_001.fastq.gz,SRR30613734,SRP305758,PRJNA701308,SAMN26267393,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,11.17,s3://human-pangenomics/working/HPRC/HG01884/raw_data/hic/HG01884-49d-2_S6_L004_R2_001.fastq.gz,34.63,HiC
HG01943,HG01943-51f-1_S15_L001_R2_001.fastq.gz,SRR30613733,SRP305758,PRJNA701308,SAMN26237499,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.21,s3://human-pangenomics/working/HPRC/HG01943/raw_data/hic/HG01943-51f-1_S15_L001_R2_001.fastq.gz,25.45,HiC
HG01943,HG01943-51f-1_S15_L002_R2_001.fastq.gz,SRR30613732,SRP305758,PRJNA701308,SAMN26237499,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.18,s3://human-pangenomics/working/HPRC/HG01943/raw_data/hic/HG01943-51f-1_S15_L002_R2_001.fastq.gz,25.36,HiC
HG01943,HG01943-51f-1_S15_L003_R2_001.fastq.gz,SRR30613730,SRP305758,PRJNA701308,SAMN26237499,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.18,s3://human-pangenomics/working/HPRC/HG01943/raw_data/hic/HG01943-51f-1_S15_L003_R2_001.fastq.gz,25.36,HiC
HG01943,HG01943-51f-1_S15_L004_R2_001.fastq.gz,SRR30613729,SRP305758,PRJNA701308,SAMN26237499,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.77,s3://human-pangenomics/working/HPRC/HG01943/raw_data/hic/HG01943-51f-1_S15_L004_R2_001.fastq.gz,24.09,HiC
HG01943,HG01943-51f-2_S16_L001_R2_001.fastq.gz,SRR30613724,SRP305758,PRJNA701308,SAMN26237499,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.63,s3://human-pangenomics/working/HPRC/HG01943/raw_data/hic/HG01943-51f-2_S16_L001_R2_001.fastq.gz,23.66,HiC
HG01943,HG01943-51f-2_S16_L002_R2_001.fastq.gz,SRR30613723,SRP305758,PRJNA701308,SAMN26237499,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.58,s3://human-pangenomics/working/HPRC/HG01943/raw_data/hic/HG01943-51f-2_S16_L002_R2_001.fastq.gz,23.49,HiC
HG01943,HG01943-51f-2_S16_L003_R2_001.fastq.gz,SRR30613722,SRP305758,PRJNA701308,SAMN26237499,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.6,s3://human-pangenomics/working/HPRC/HG01943/raw_data/hic/HG01943-51f-2_S16_L003_R2_001.fastq.gz,23.56,HiC
HG01943,HG01943-51f-2_S16_L004_R2_001.fastq.gz,SRR30613728,SRP305758,PRJNA701308,SAMN26237499,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.24,s3://human-pangenomics/working/HPRC/HG01943/raw_data/hic/HG01943-51f-2_S16_L004_R2_001.fastq.gz,22.43,HiC
HG01981,HG01981-51d-1_S1_L001_R2_001.fastq.gz,SRR30613727,SRP305758,PRJNA701308,SAMN26237500,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,13.44,s3://human-pangenomics/working/HPRC/HG01981/raw_data/hic/HG01981-51d-1_S1_L001_R2_001.fastq.gz,41.65,HiC
HG01981,HG01981-51d-1_S1_L002_R2_001.fastq.gz,SRR30613820,SRP305758,PRJNA701308,SAMN26237500,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,13.38,s3://human-pangenomics/working/HPRC/HG01981/raw_data/hic/HG01981-51d-1_S1_L002_R2_001.fastq.gz,41.48,HiC
HG01981,HG01981-51d-1_S1_L003_R2_001.fastq.gz,SRR30613726,SRP305758,PRJNA701308,SAMN26237500,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,12.97,s3://human-pangenomics/working/HPRC/HG01981/raw_data/hic/HG01981-51d-1_S1_L003_R2_001.fastq.gz,40.2,HiC
HG01981,HG01981-51d-1_S1_L004_R2_001.fastq.gz,SRR30613725,SRP305758,PRJNA701308,SAMN26237500,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,12.58,s3://human-pangenomics/working/HPRC/HG01981/raw_data/hic/HG01981-51d-1_S1_L004_R2_001.fastq.gz,38.99,HiC
HG01981,HG01981-51d-2_S2_L001_R2_001.fastq.gz,SRR30613926,SRP305758,PRJNA701308,SAMN26237500,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,13.24,s3://human-pangenomics/working/HPRC/HG01981/raw_data/hic/HG01981-51d-2_S2_L001_R2_001.fastq.gz,41.03,HiC
HG01981,HG01981-51d-2_S2_L002_R2_001.fastq.gz,SRR30613925,SRP305758,PRJNA701308,SAMN26237500,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,13.23,s3://human-pangenomics/working/HPRC/HG01981/raw_data/hic/HG01981-51d-2_S2_L002_R2_001.fastq.gz,41.02,HiC
HG01981,HG01981-51d-2_S2_L003_R2_001.fastq.gz,SRR30613924,SRP305758,PRJNA701308,SAMN26237500,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,12.72,s3://human-pangenomics/working/HPRC/HG01981/raw_data/hic/HG01981-51d-2_S2_L003_R2_001.fastq.gz,39.42,HiC
HG01981,HG01981-51d-2_S2_L004_R2_001.fastq.gz,SRR30613923,SRP305758,PRJNA701308,SAMN26237500,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,12.33,s3://human-pangenomics/working/HPRC/HG01981/raw_data/hic/HG01981-51d-2_S2_L004_R2_001.fastq.gz,38.23,HiC
HG01993,HG01993-32a-1_S7_L001_R2_001.fastq.gz,SRR30613922,SRP305758,PRJNA701308,SAMN26237501,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,4.85,s3://human-pangenomics/working/HPRC/HG01993/raw_data/hic/HG01993-32a-1_S7_L001_R2_001.fastq.gz,15.04,HiC
HG01993,HG01993-32a-1_S7_L002_R2_001.fastq.gz,SRR30613921,SRP305758,PRJNA701308,SAMN26237501,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,4.76,s3://human-pangenomics/working/HPRC/HG01993/raw_data/hic/HG01993-32a-1_S7_L002_R2_001.fastq.gz,14.74,HiC
HG01993,HG01993-32a-1_S7_L003_R2_001.fastq.gz,SRR30613920,SRP305758,PRJNA701308,SAMN26237501,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,4.84,s3://human-pangenomics/working/HPRC/HG01993/raw_data/hic/HG01993-32a-1_S7_L003_R2_001.fastq.gz,15.01,HiC
HG01993,HG01993-32a-1_S7_L004_R2_001.fastq.gz,SRR30613919,SRP305758,PRJNA701308,SAMN26237501,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,4.65,s3://human-pangenomics/working/HPRC/HG01993/raw_data/hic/HG01993-32a-1_S7_L004_R2_001.fastq.gz,14.4,HiC
HG01993,HG01993-32a-2_S8_L001_R2_001.fastq.gz,SRR30613918,SRP305758,PRJNA701308,SAMN26237501,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.95,s3://human-pangenomics/working/HPRC/HG01993/raw_data/hic/HG01993-32a-2_S8_L001_R2_001.fastq.gz,18.45,HiC
HG01993,HG01993-32a-2_S8_L002_R2_001.fastq.gz,SRR30613917,SRP305758,PRJNA701308,SAMN26237501,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.84,s3://human-pangenomics/working/HPRC/HG01993/raw_data/hic/HG01993-32a-2_S8_L002_R2_001.fastq.gz,18.11,HiC
HG01993,HG01993-32a-2_S8_L003_R2_001.fastq.gz,SRR30613915,SRP305758,PRJNA701308,SAMN26237501,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.96,s3://human-pangenomics/working/HPRC/HG01993/raw_data/hic/HG01993-32a-2_S8_L003_R2_001.fastq.gz,18.48,HiC
HG01993,HG01993-32a-2_S8_L004_R2_001.fastq.gz,SRR30613914,SRP305758,PRJNA701308,SAMN26237501,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.71,s3://human-pangenomics/working/HPRC/HG01993/raw_data/hic/HG01993-32a-2_S8_L004_R2_001.fastq.gz,17.69,HiC
HG02004,HG02004-41a-1_S19_L001_R2_001.fastq.gz,SRR30613913,SRP305758,PRJNA701308,SAMN26237502,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.37,s3://human-pangenomics/working/HPRC/HG02004/raw_data/hic/HG02004-41a-1_S19_L001_R2_001.fastq.gz,19.74,HiC
HG02004,HG02004-41a-1_S19_L002_R2_001.fastq.gz,SRR30613912,SRP305758,PRJNA701308,SAMN26237502,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,4.9,s3://human-pangenomics/working/HPRC/HG02004/raw_data/hic/HG02004-41a-1_S19_L002_R2_001.fastq.gz,15.19,HiC
HG02004,HG02004-41a-1_S19_L003_R2_001.fastq.gz,SRR30613911,SRP305758,PRJNA701308,SAMN26237502,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.12,s3://human-pangenomics/working/HPRC/HG02004/raw_data/hic/HG02004-41a-1_S19_L003_R2_001.fastq.gz,15.88,HiC
HG02004,HG02004-41a-1_S19_L004_R2_001.fastq.gz,SRR30613910,SRP305758,PRJNA701308,SAMN26237502,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.23,s3://human-pangenomics/working/HPRC/HG02004/raw_data/hic/HG02004-41a-1_S19_L004_R2_001.fastq.gz,19.31,HiC
HG02004,HG02004-41a-2_S20_L001_R2_001.fastq.gz,SRR30613909,SRP305758,PRJNA701308,SAMN26237502,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.63,s3://human-pangenomics/working/HPRC/HG02004/raw_data/hic/HG02004-41a-2_S20_L001_R2_001.fastq.gz,20.56,HiC
HG02004,HG02004-41a-2_S20_L002_R2_001.fastq.gz,SRR30613908,SRP305758,PRJNA701308,SAMN26237502,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.22,s3://human-pangenomics/working/HPRC/HG02004/raw_data/hic/HG02004-41a-2_S20_L002_R2_001.fastq.gz,16.17,HiC
HG02004,HG02004-41a-2_S20_L003_R2_001.fastq.gz,SRR30613907,SRP305758,PRJNA701308,SAMN26237502,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.32,s3://human-pangenomics/working/HPRC/HG02004/raw_data/hic/HG02004-41a-2_S20_L003_R2_001.fastq.gz,16.49,HiC
HG02004,HG02004-41a-2_S20_L004_R2_001.fastq.gz,SRR30613906,SRP305758,PRJNA701308,SAMN26237502,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.43,s3://human-pangenomics/working/HPRC/HG02004/raw_data/hic/HG02004-41a-2_S20_L004_R2_001.fastq.gz,19.94,HiC
HG02071,HG02071-10a-1_S9_L001_R2_001.fastq.gz,SRR30613904,SRP305758,PRJNA701308,SAMN26267380,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,9.02,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-1_S9_L001_R2_001.fastq.gz,27.97,HiC
HG02071,HG02071-10a-1_S9_L002_R2_001.fastq.gz,SRR30613903,SRP305758,PRJNA701308,SAMN26267380,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.89,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-1_S9_L002_R2_001.fastq.gz,27.56,HiC
HG02071,HG02071-10a-1_S9_L003_R2_001.fastq.gz,SRR30613806,SRP305758,PRJNA701308,SAMN26267380,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.7,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-1_S9_L003_R2_001.fastq.gz,26.98,HiC
HG02071,HG02071-10a-1_S9_L004_R2_001.fastq.gz,SRR30613805,SRP305758,PRJNA701308,SAMN26267380,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.66,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-1_S9_L004_R2_001.fastq.gz,26.83,HiC
HG02071,HG02071-10a-2_S10_L001_R2_001.fastq.gz,SRR30613804,SRP305758,PRJNA701308,SAMN26267380,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,10.54,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-2_S10_L001_R2_001.fastq.gz,32.68,HiC
HG02071,HG02071-10a-2_S10_L002_R2_001.fastq.gz,SRR30613803,SRP305758,PRJNA701308,SAMN26267380,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,10.38,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-2_S10_L002_R2_001.fastq.gz,32.17,HiC
HG02071,HG02071-10a-2_S10_L003_R2_001.fastq.gz,SRR30613802,SRP305758,PRJNA701308,SAMN26267380,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,10.18,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-2_S10_L003_R2_001.fastq.gz,31.54,HiC
HG02071,HG02071-10a-2_S10_L004_R2_001.fastq.gz,SRR30613801,SRP305758,PRJNA701308,SAMN26267380,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,10.12,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-2_S10_L004_R2_001.fastq.gz,31.39,HiC
HG02074,HG02074-08c-1_S15_L001_R2_001.fastq.gz,SRR30613800,SRP305758,PRJNA701308,SAMN26267381,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,1.91,s3://human-pangenomics/working/HPRC/HG02074/raw_data/hic/HG02074-08c-1_S15_L001_R2_001.fastq.gz,5.91,HiC
HG02074,HG02074-08c-1_S15_L002_R2_001.fastq.gz,SRR30613799,SRP305758,PRJNA701308,SAMN26267381,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,1.87,s3://human-pangenomics/working/HPRC/HG02074/raw_data/hic/HG02074-08c-1_S15_L002_R2_001.fastq.gz,5.8,HiC
HG02074,HG02074-08c-1_S15_L003_R2_001.fastq.gz,SRR30613797,SRP305758,PRJNA701308,SAMN26267381,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,1.81,s3://human-pangenomics/working/HPRC/HG02074/raw_data/hic/HG02074-08c-1_S15_L003_R2_001.fastq.gz,5.62,HiC
HG02074,HG02074-08c-1_S15_L004_R2_001.fastq.gz,SRR30613796,SRP305758,PRJNA701308,SAMN26267381,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,1.78,s3://human-pangenomics/working/HPRC/HG02074/raw_data/hic/HG02074-08c-1_S15_L004_R2_001.fastq.gz,5.53,HiC
HG02074,HG02074-08c-2_S16_L001_R2_001.fastq.gz,SRR30613795,SRP305758,PRJNA701308,SAMN26267381,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.16,s3://human-pangenomics/working/HPRC/HG02074/raw_data/hic/HG02074-08c-2_S16_L001_R2_001.fastq.gz,6.69,HiC
HG02074,HG02074-08c-2_S16_L002_R2_001.fastq.gz,SRR30613794,SRP305758,PRJNA701308,SAMN26267381,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.12,s3://human-pangenomics/working/HPRC/HG02074/raw_data/hic/HG02074-08c-2_S16_L002_R2_001.fastq.gz,6.56,HiC
HG02074,HG02074-08c-2_S16_L003_R2_001.fastq.gz,SRR30613793,SRP305758,PRJNA701308,SAMN26267381,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.06,s3://human-pangenomics/working/HPRC/HG02074/raw_data/hic/HG02074-08c-2_S16_L003_R2_001.fastq.gz,6.37,HiC
HG02074,HG02074-08c-2_S16_L004_R2_001.fastq.gz,SRR30613792,SRP305758,PRJNA701308,SAMN26267381,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.03,s3://human-pangenomics/working/HPRC/HG02074/raw_data/hic/HG02074-08c-2_S16_L004_R2_001.fastq.gz,6.3,HiC
HG02132,HG02132-07a-1_S7_L001_R2_001.fastq.gz,SRR30613791,SRP305758,PRJNA701308,SAMN26267382,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.66,s3://human-pangenomics/working/HPRC/HG02132/raw_data/hic/HG02132-07a-1_S7_L001_R2_001.fastq.gz,26.86,HiC
HG02132,HG02132-07a-1_S7_L002_R2_001.fastq.gz,SRR30613790,SRP305758,PRJNA701308,SAMN26267382,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.63,s3://human-pangenomics/working/HPRC/HG02132/raw_data/hic/HG02132-07a-1_S7_L002_R2_001.fastq.gz,26.74,HiC
HG02132,HG02132-07a-1_S7_L003_R2_001.fastq.gz,SRR30613789,SRP305758,PRJNA701308,SAMN26267382,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.68,s3://human-pangenomics/working/HPRC/HG02132/raw_data/hic/HG02132-07a-1_S7_L003_R2_001.fastq.gz,26.9,HiC
HG02132,HG02132-07a-1_S7_L004_R2_001.fastq.gz,SRR30613788,SRP305758,PRJNA701308,SAMN26267382,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.57,s3://human-pangenomics/working/HPRC/HG02132/raw_data/hic/HG02132-07a-1_S7_L004_R2_001.fastq.gz,26.57,HiC
HG02132,HG02132-07a-2_S8_L001_R2_001.fastq.gz,SRR30613786,SRP305758,PRJNA701308,SAMN26267382,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.68,s3://human-pangenomics/working/HPRC/HG02132/raw_data/hic/HG02132-07a-2_S8_L001_R2_001.fastq.gz,26.9,HiC
HG02132,HG02132-07a-2_S8_L002_R2_001.fastq.gz,SRR30613785,SRP305758,PRJNA701308,SAMN26267382,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.66,s3://human-pangenomics/working/HPRC/HG02132/raw_data/hic/HG02132-07a-2_S8_L002_R2_001.fastq.gz,26.84,HiC
HG02132,HG02132-07a-2_S8_L003_R2_001.fastq.gz,SRR30613784,SRP305758,PRJNA701308,SAMN26267382,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.69,s3://human-pangenomics/working/HPRC/HG02132/raw_data/hic/HG02132-07a-2_S8_L003_R2_001.fastq.gz,26.95,HiC
HG02132,HG02132-07a-2_S8_L004_R2_001.fastq.gz,SRR30613783,SRP305758,PRJNA701308,SAMN26267382,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.54,s3://human-pangenomics/working/HPRC/HG02132/raw_data/hic/HG02132-07a-2_S8_L004_R2_001.fastq.gz,26.48,HiC
HG02135,HG02135-09a-1_S7_L001_R2_001.fastq.gz,SRR30613721,SRP305758,PRJNA701308,SAMN26267392,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.01,s3://human-pangenomics/working/HPRC/HG02135/raw_data/hic/HG02135-09a-1_S7_L001_R2_001.fastq.gz,24.84,HiC
HG02135,HG02135-09a-1_S7_L002_R2_001.fastq.gz,SRR30613720,SRP305758,PRJNA701308,SAMN26267392,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.89,s3://human-pangenomics/working/HPRC/HG02135/raw_data/hic/HG02135-09a-1_S7_L002_R2_001.fastq.gz,24.47,HiC
HG02135,HG02135-09a-1_S7_L003_R2_001.fastq.gz,SRR30613719,SRP305758,PRJNA701308,SAMN26267392,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.72,s3://human-pangenomics/working/HPRC/HG02135/raw_data/hic/HG02135-09a-1_S7_L003_R2_001.fastq.gz,23.94,HiC
HG02135,HG02135-09a-1_S7_L004_R2_001.fastq.gz,SRR30613718,SRP305758,PRJNA701308,SAMN26267392,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.68,s3://human-pangenomics/working/HPRC/HG02135/raw_data/hic/HG02135-09a-1_S7_L004_R2_001.fastq.gz,23.82,HiC
HG02135,HG02135-09a-2_S8_L001_R2_001.fastq.gz,SRR30613717,SRP305758,PRJNA701308,SAMN26267392,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.13,s3://human-pangenomics/working/HPRC/HG02135/raw_data/hic/HG02135-09a-2_S8_L001_R2_001.fastq.gz,22.1,HiC
HG02135,HG02135-09a-2_S8_L002_R2_001.fastq.gz,SRR30613716,SRP305758,PRJNA701308,SAMN26267392,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.04,s3://human-pangenomics/working/HPRC/HG02135/raw_data/hic/HG02135-09a-2_S8_L002_R2_001.fastq.gz,21.82,HiC
HG02135,HG02135-09a-2_S8_L003_R2_001.fastq.gz,SRR30613714,SRP305758,PRJNA701308,SAMN26267392,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.91,s3://human-pangenomics/working/HPRC/HG02135/raw_data/hic/HG02135-09a-2_S8_L003_R2_001.fastq.gz,21.42,HiC
HG02135,HG02135-09a-2_S8_L004_R2_001.fastq.gz,SRR30613713,SRP305758,PRJNA701308,SAMN26267392,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.9,s3://human-pangenomics/working/HPRC/HG02135/raw_data/hic/HG02135-09a-2_S8_L004_R2_001.fastq.gz,21.38,HiC
HG02280,HG02280-46c-1_S13_L001_R2_001.fastq.gz,SRR30613712,SRP305758,PRJNA701308,SAMN26237505,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.71,s3://human-pangenomics/working/HPRC/HG02280/raw_data/hic/HG02280-46c-1_S13_L001_R2_001.fastq.gz,27.01,HiC
HG02280,HG02280-46c-1_S13_L002_R2_001.fastq.gz,SRR30613711,SRP305758,PRJNA701308,SAMN26237505,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.66,s3://human-pangenomics/working/HPRC/HG02280/raw_data/hic/HG02280-46c-1_S13_L002_R2_001.fastq.gz,26.85,HiC
HG02280,HG02280-46c-1_S13_L003_R2_001.fastq.gz,SRR30613710,SRP305758,PRJNA701308,SAMN26237505,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.68,s3://human-pangenomics/working/HPRC/HG02280/raw_data/hic/HG02280-46c-1_S13_L003_R2_001.fastq.gz,26.91,HiC
HG02280,HG02280-46c-1_S13_L004_R2_001.fastq.gz,SRR30613709,SRP305758,PRJNA701308,SAMN26237505,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,8.33,s3://human-pangenomics/working/HPRC/HG02280/raw_data/hic/HG02280-46c-1_S13_L004_R2_001.fastq.gz,25.81,HiC
